intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,name,filename,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp
9323000,0.024885023876063346,0.9772536687631027,0.024885023876063346,0.008648987027130522,6.8318137938431835,6.0,5.847358352517045,"GCA_000013645.1 Paraburkholderia xenovorans LB400 strain=LB400, ASM1364v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,ee9cb05018009af43429e83e7d502a0a,0.9772536687631027,9323000,0,195831000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
7288000,0.019453186099833708,0.9990404386566141,0.019453186099833708,0.023517102637552,23.763035126234907,18.0,29.637611280661165,"GCA_000009705.1 Nostoc sp. PCC 7120 = FACHB-418, ASM970v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,264cfdad44548ad96c4a24b6a514a877,0.9990404386566141,7288000,1,188543000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
7039000,0.018788553369474405,0.9998579545454546,0.018788553369474405,0.08956229550603832,93.70024151157835,92.0,27.877039873745197,"GCA_000196115.1 Rhodopirellula baltica SH 1 strain=1, ASM19611v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,7141c3fbf206734950d13cadba0bf46c,0.9998579545454546,7039000,2,181504000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
6604000,0.017627447997159963,0.9996972449288526,0.017627447997159963,0.014620974537000888,16.30405814657783,16.0,6.636986045919017,"GCA_000018565.1 Herpetosiphon aurantiacus DSM 785, ASM1856v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5165e0f27ae96c8a78da00c2d30a8e36,0.9996972449288526,6604000,3,174900000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
6323000,0.016877400618722355,0.9979482323232324,0.016877400618722355,0.014896631888123853,17.34967578681006,17.0,8.548490102690646,"GCA_002959695.1 Bacteroides thetaiotaomicron strain=VPI-5482, ASM295969v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,cefca2cf1f2ffaacdd22d23b45bfb6cb,0.9979482323232324,6323000,4,168577000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5639000,0.015051662516048612,0.9936552696510398,0.015048993308296165,0.011770025725756241,15.373714083008158,14.0,9.717430063692957,"GCA_000018265.1 Salinispora arenicola CNS-205 strain=CNS-205, ASM1826v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5519d11c0ae28e167759d1c2b2e1b353,0.9938315121607332,5638000,5,162939000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5422000,0.014472444433767613,0.9998156002212797,0.014472444433767613,0.010236528944361348,13.903356694946515,13.0,10.839829820281905,"GCA_000007345.1 Methanosarcina acetivorans C2A strain=C2A, ASM734v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,56bdd31d168788f6b31dcd0751089a62,0.9998156002212797,5422000,6,157517000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5188000,0.013847849819695016,0.9904543718976708,0.013847849819695016,0.008275423789229401,11.746723207401697,9.0,14.86383321476199,"GCA_000021665.1 Shewanella baltica OS223 strain=OS223, ASM2166v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,38729c6374925585db28916b82a6f513,0.9904543718976708,5188000,7,152329000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5174000,0.013810480911160758,0.9741704374057315,0.013791796456893629,0.007695592809281098,10.968066576349912,10.0,7.7603166315559955,"GCA_000195675.1 Bordetella bronchiseptica RB50 strain=RB50, ASM19567v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,4d260a2e768d27ef2e2ec65bc61f4a57,0.9754901960784313,5167000,8,147162000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5054000,0.013490175980867119,0.997827804107425,0.013487506773114671,0.01723523824331582,25.11854343954087,25.0,8.684431665366967,"GCA_000022185.1 Chloroflexus aurantiacus Y-400-fl strain=Y-400-fl, ASM2218v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9cb83c551a9bfbc4e3e7f0bdb0e62a31,0.9980252764612955,5053000,9,142109000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4999000,0.013343369554482534,0.9892,0.013201901543602844,0.009300108701334766,13.847149211484027,13.0,8.172479099935115,"GCA_000012825.1 Bacteroides vulgatus ATCC 8482 strain=ATCC 8482, ASM1282v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,960cc77fc7b96d595712107aaa1524b5,0.9998,4946000,10,137163000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
5071000,0.013535552512658719,0.9421795374362995,0.01283088166601271,0.00946129356625248,14.494487206157686,14.0,8.194200051326892,"GCA_000016425.1 Salinispora tropica CNB-440 strain=CNB-440, ASM1642v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,e41c93cc239f49bd10ebd38dfd343075,0.9939239513916112,4807000,11,132356000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4765000,0.012718774940409936,0.9887687188019967,0.01268941365513302,0.011809676930942401,18.293857803954566,16.0,11.767900556968302,"GCA_000019785.1 Leptothrix cholodnii SP-6 strain=SP-6, ASM1978v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,0f774696d30402cc9416e4339e29d022,0.9910565723793677,4754000,12,127602000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4629000,0.012355762686077146,1.0,0.012355762686077146,0.03825974662608302,60.86692590192266,60.0,19.84186797797492,"GCA_000010305.1 Gemmatimonas aurantiaca T-27 strain=T-27, ASM1030v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,f3b3f1fde1daf747380e5c34717b290f,1.0,4629000,13,122973000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4535000,0.012104857157347128,0.9910382513661202,0.012102187949594681,0.005858329774456612,9.51521835024261,9.0,9.500707492679384,"GCA_000011965.2 Ruegeria pomeroyi DSS-3 strain=DSS-3, ASM1196v2",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,357c0e8c59953384de1f6c7605a60317,0.9912568306010929,4534000,14,118439000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
4168000,0.01112525791219908,0.9997600767754319,0.011122588704446634,0.03114154054437574,55.03551715862731,55.0,17.674134446366853,"GCA_000022565.1 Acidobacterium capsulatum ATCC 51196 strain=ATCC 51196, ASM2256v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,324074c7287ed934af4fd0a6a459aa30,1.0,4167000,15,114272000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3934000,0.010500663298126484,0.9959493670886076,0.010500663298126484,0.010069912407500324,18.85027961362481,17.0,15.452970904798578,"GCA_000025685.1 Haloferax volcanii DS2 strain=DS2, ASM2568v1",/group/ctbrowngrp/genbank/genbank-2020.07-archaea-k31.zip,f299f676fc8922337c2c5d4c7d12e93a,0.9959493670886076,3934000,16,110338000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3859000,0.010300472716692958,0.9987043275459964,0.010287126677930723,0.043817840733873195,83.72703684483653,72.0,46.05057699539624,"GCA_000152645.1 Sulfitobacter sp. NAS-14.1 strain=NAS-14.1, ASM15264v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,5f3cd303f3759ada3b1da0fe9f63c1f8,1.0,3854000,17,106484000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3775000,0.01007625926548741,0.9992059290629963,0.01007625926548741,0.026959832107020233,52.592847682119206,52.0,20.235312435792785,"GCA_000007985.2 Geobacter sulfurreducens PCA strain=PCA, ASM798v2",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,d912c0d77ba5f8a7f45a01de0ce478e4,0.9992059290629963,3775000,18,102709000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3655000,0.009755954335193771,0.99972647702407,0.009755954335193771,0.012370497059089122,24.924487004103966,24.0,15.908520619265852,"GCA_000015865.1 Hungateiclostridium thermocellum ATCC 27405 strain=ATCC 27405, ASM1586v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,f16ed0263d531574f7b8c00b25abb975,0.99972647702407,3655000,19,99054000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3247000,0.008666917572195397,1.0,0.008666917572195397,0.00852297223804574,19.330150908530953,19.0,7.398717170998353,"GCA_003513425.1 Desulfovibrio sp., ASM351342v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,1c729d1b4c2b2aacad37b5a8530f2850,1.0,3247000,20,95807000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
3207000,0.008560149262097517,0.9855517983399938,0.00855748005434507,0.0065413625213278,15.025577043044292,12.0,17.06555836133634,"GCA_001638825.1 Deinococcus radiodurans R1 strain=R1, ASM163882v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,782ec0d7017df4830e1fd7cbe7fbca37,0.9858592068859514,3206000,21,92601000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2963000,0.00790886257050045,0.9993254637436763,0.00790886257050045,0.011244239881643869,27.946338170772865,26.0,18.27720389364336,"GCA_000020645.1 Pelodictyon phaeoclathratiforme BU-1 strain=BU-1, ASM2064v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9b9d2415557f08b37f99abd7b8acc396,0.9993254637436763,2963000,22,89638000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2912000,0.007772732975125653,0.9872939560439561,0.007673972288285114,0.012150514345385081,31.12313043478261,29.0,28.62717718669864,"GCA_000015125.1 Chlorobium phaeobacteroides DSM 266 strain=DSM 266, ASM1512v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,9902df09c49eae79932ef40dccd508d7,1.0,2875000,23,86763000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2865000,0.007647280210760644,0.997212543554007,0.007639272587503303,0.01236941072470046,31.8277428371768,30.0,19.81936312960856,"GCA_000156375.1 Desulfovibrio piger ATCC 29098 strain=ATCC 29098, ASM15637v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,112f1147a84d405033898f45cd1ef747,0.9982578397212544,2862000,24,83901000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
2848000,0.007601903678969045,1.0,0.007601903678969045,0.01681727108727814,43.48525280898876,42.0,13.661248048794604,"GCA_000008185.1 Treponema denticola ATCC 35405 strain=ATCC 35405, ASM818v1",/group/ctbrowngrp/genbank/genbank-2020.07-bacteria-k31.zip,16fb896404e24616e97adafab029a609,1.0,2848000,25,81053000,outputs.paper/abundtrim/SRR606249.abundtrim.fq.gz,SRR606249,fa9bf257,374643000
